familymebers,location,infection,impact,familyreunion,familyrelationship,post,search,optimism,mediatime1,mediatime2,mediatime3,mediatime4,mediatime5,mediatimetotal,mediacontent1,mediacontent2,mediacontent3,mediacontent4,mediacontent5,mediacontent6,panas1,panas2,panas3,panas4,panas5,panas6,panas7,panas8,panas9,panas10,panas11,panas12,panas13,panas14,panas15,panas16,panas17,panas18,panas19,panas20,deathanxiety1,deathanxiety2,deathanxiety3,deathanxiety4,meaninginlife1,meaninginlife2,meaninginlife3,meaninginlife4,empathy1,empathy2,sympathy1,sympathy2,dass1,dass2,dass3,dass4,dass5,dass6,dass7,dass8,dass9,dass10,dass11,dass12,dass13,dass14,dass15,dass16,dass17,dass18,dass19,dass20,dass21,PA,NA,DA,ML,DEP,ANX,STR,NEW,TRA,EMP,SYM
6,Shandong,0,3,1,5,1,3,4,2,0,1,1,7,11,5,4,3,2,3,3,4,4,3,4,2,1,4,2,2,2,3,4,1,2,4,2,3,4,1,4,4,3,1,4,1,3,2,2,4,4,4,4,1,1,1,1,1,1,1,2,2,2,4,3,3,2,4,2,1,2,1,1,1,25.00,31.00,17.00,15.00,11.00,11.00,15.00,2.25,2.00,8.00,8.00
2,Guangdong,0,4,0,5,0,2,3,3,2,0,2,2,9,3,3,3,4,2,3,4,3,3,3,2,1,4,2,3,3,2,4,2,2,4,3,2,2,3,4,4,2,3,4,5,6,5,6,4,4,4,4,1,2,1,1,3,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,29.00,27.00,17.00,27.00,10.00,11.00,8.00,1.50,3.00,8.00,8.00
4,Shanghai,0,4,1,5,1,4,3,1,5,0,3,0,9,2,5,5,4,4,4,4,2,4,1,3,1,1,1,3,3,2,4,1,3,3,4,4,2,4,2,1,4,4,2,7,7,7,6,4,4,4,5,2,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,1,1,36.00,16.00,13.00,34.00,7.00,10.00,12.00,2.00,1.00,8.00,9.00
2,Chongqing,0,3,0,4,0,2,4,2,2,1,1,2,8,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,6,5,6,5,2,1,2,5,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,2,2,1,1,20.00,20.00,14.00,28.00,9.00,10.00,10.00,1.50,2.00,3.00,7.00
4,Guangdong,0,4,1,4,1,4,2,2,1,1,2,2,8,4,4,5,4,4,4,4,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,2,6,6,5,6,2,2,4,4,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,31.00,28.00,11.00,25.00,10.00,12.00,13.00,1.50,2.00,4.00,8.00
5,Hubei,0,5,1,5,1,2,4,4,3,1,1,1,10,4,3,4,4,3,3,4,2,4,1,4,1,2,1,3,3,2,4,1,4,3,3,3,3,3,2,2,4,4,2,6,6,7,7,4,3,4,4,2,2,2,1,2,1,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,35.00,18.00,15.00,32.00,9.00,10.00,12.00,1.50,4.00,7.00,8.00
5,Shandong,0,4,1,4,1,3,2,4,12,11,12,12,51,5,3,5,3,4,3,2,4,2,4,2,1,3,2,2,2,2,4,2,2,3,2,2,4,2,3,4,4,2,2,6,6,6,6,4,4,4,4,2,2,3,1,3,2,1,2,2,2,2,2,2,3,2,2,1,2,2,1,1,22.00,28.00,14.00,30.00,14.00,11.00,15.00,11.75,4.00,8.00,8.00
4,Fujian,0,3,1,5,1,4,2,7,7,6,7,7,34,5,4,4,4,4,4,4,3,3,2,3,2,3,1,3,3,1,4,1,3,2,3,3,2,3,3,4,4,3,4,5,3,5,3,4,4,4,5,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,32.00,20.00,20.00,21.00,7.00,9.00,9.00,6.75,7.00,8.00,9.00
4,Gansu,0,4,1,4,1,3,3,1,2,1,7,3,14,4,4,3,4,4,4,2,4,1,4,2,2,3,2,1,1,2,3,1,4,2,3,1,4,2,3,3,2,1,2,4,6,5,5,2,4,3,4,3,4,2,2,2,2,1,2,2,2,2,4,2,2,2,2,1,2,3,1,1,20.00,27.00,11.00,25.00,12.00,15.00,17.00,3.25,1.00,6.00,7.00
4,Guangdong,0,4,0,5,0,2,3,1,1,1,1,1,5,4,4,4,4,2,2,4,2,4,1,3,1,1,1,3,2,1,1,1,3,2,3,5,1,3,1,2,2,3,2,6,6,6,5,3,3,4,4,1,1,2,1,2,1,1,2,2,1,1,2,2,1,1,2,1,1,1,2,2,31.00,12.00,12.00,29.00,12.00,9.00,9.00,1.00,1.00,6.00,8.00
5,Xinjiang,0,3,0,5,1,2,4,2,2,1,2,2,9,4,4,3,4,4,4,3,1,3,2,3,1,2,1,3,3,2,3,1,4,3,4,3,2,3,3,4,5,5,2,4,4,6,4,4,3,4,5,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,1,32.00,18.00,20.00,22.00,7.00,8.00,11.00,1.75,2.00,7.00,9.00
4,Beijing,0,4,0,4,0,4,1,3,12,2,3,12,32,5,5,5,5,5,4,5,4,4,4,3,2,3,2,2,2,2,4,1,2,4,3,3,4,2,4,4,3,4,4,4,5,4,4,4,4,4,4,2,1,1,1,4,1,1,2,2,1,2,1,2,1,2,1,1,2,1,1,1,30.00,30.00,19.00,22.00,11.00,9.00,11.00,7.25,3.00,8.00,8.00
2,Henan,0,4,1,5,1,4,3,12,12,11,12,5,52,4,3,4,4,3,3,2,3,3,3,3,4,2,2,3,3,3,3,2,3,2,4,4,2,4,2,2,2,1,1,6,5,5,5,2,3,4,3,1,2,1,1,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,1,1,32.00,25.00,8.00,28.00,9.00,10.00,11.00,10.00,12.00,5.00,7.00
3,Chongqing,0,3,0,4,1,2,3,1,1,0,1,0,3,4,3,4,3,3,3,4,2,3,2,3,2,3,1,3,1,1,4,1,2,3,4,4,2,3,3,4,4,3,2,6,6,6,5,4,4,4,3,2,1,1,1,1,2,1,2,4,1,1,2,2,2,2,1,1,2,2,2,1,31.00,20.00,15.00,30.00,8.00,13.00,13.00,0.50,1.00,8.00,7.00
4,Hunan,0,4,1,4,0,4,2,2,1,1,1,1,6,4,4,4,4,4,4,3,2,3,1,3,1,1,1,3,3,1,2,1,2,2,2,3,1,3,1,4,4,1,2,6,6,6,6,4,4,4,4,2,2,1,1,2,2,1,1,2,2,1,2,1,2,1,2,1,2,1,1,1,27.00,12.00,15.00,30.00,10.00,9.00,12.00,1.00,2.00,8.00,8.00
3,Xinjiang,0,4,1,5,1,3,3,0,4,1,4,4,13,4,4,4,4,4,4,3,3,3,2,3,1,2,1,3,2,2,3,1,2,3,3,2,4,2,3,3,4,2,2,2,6,6,6,2,2,5,5,1,2,1,1,2,1,1,2,2,1,2,2,1,2,1,1,1,2,1,1,3,26.00,22.00,13.00,26.00,10.00,9.00,12.00,3.25,0.00,4.00,10.00
4,Jiangsu,0,3,1,3,1,4,1,5,12,11,8,0,36,5,5,5,5,5,4,5,1,4,1,5,1,3,5,1,1,2,5,1,2,3,3,4,3,3,4,1,5,5,5,6,5,5,5,5,5,5,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,33.00,24.00,19.00,24.00,10.00,7.00,7.00,7.75,5.00,10.00,6.00
3,Guangdong,0,2,0,4,0,4,4,1,1,1,1,1,5,4,2,2,2,2,2,2,2,4,1,1,1,1,2,1,4,4,4,1,1,1,1,1,1,1,2,1,1,2,2,7,7,7,7,2,2,4,5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20.00,16.00,8.00,35.00,7.00,7.00,8.00,1.00,1.00,4.00,9.00
4,Jiangxi,0,3,1,4,1,4,5,0,1,1,4,4,10,5,3,3,5,4,4,4,2,4,2,2,1,1,1,3,3,3,4,1,3,2,5,3,2,4,1,4,2,1,1,7,7,7,7,3,2,4,4,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,35.00,16.00,9.00,35.00,8.00,9.00,10.00,2.50,0.00,5.00,8.00
9,Gansu,0,3,1,4,1,4,2,4,5,1,1,12,23,5,4,5,3,4,4,3,4,2,2,2,1,1,1,3,1,1,3,1,1,2,3,3,3,3,1,2,2,2,4,5,6,6,7,4,3,4,5,1,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,24.00,17.00,14.00,30.00,9.00,7.00,8.00,4.75,4.00,7.00,9.00
3,Jiangxi,0,4,1,4,0,4,2,1,1,0,1,0,3,4,3,3,4,4,3,3,2,2,1,2,1,1,1,1,4,2,4,1,2,1,4,3,2,2,2,2,4,5,4,5,6,6,5,4,4,5,3,2,2,1,1,3,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,27.00,14.00,19.00,25.00,9.00,8.00,11.00,0.50,1.00,8.00,8.00
4,Tianjin,0,4,1,4,1,4,2,12,12,4,12,1,41,5,5,5,5,3,3,4,2,3,1,3,1,1,1,4,3,2,3,1,4,3,4,4,1,4,1,4,2,3,2,6,6,6,6,3,4,3,4,1,2,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1,2,2,1,1,36.00,14.00,13.00,31.00,8.00,11.00,11.00,7.25,12.00,7.00,7.00
6,Gansu,0,3,1,4,0,3,2,8,9,1,3,3,24,4,4,3,3,2,3,3,2,2,1,2,1,1,1,3,4,2,3,1,2,2,2,2,2,3,2,4,4,2,2,7,6,6,4,2,2,4,4,2,2,2,1,3,1,1,2,2,1,2,2,2,2,2,2,1,1,1,2,1,26.00,15.00,15.00,30.00,12.00,11.00,12.00,4.00,8.00,4.00,8.00
4,Henan,0,4,1,5,1,3,4,1,1,5,1,0,8,5,5,5,5,4,5,2,4,3,3,2,1,2,1,3,3,2,4,1,2,4,3,4,3,2,3,2,3,3,4,6,6,6,5,4,3,4,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.00,24.00,17.00,29.00,7.00,7.00,8.00,1.75,1.00,7.00,9.00
3,Fujian,0,4,1,4,1,3,2,2,12,4,7,12,37,5,5,5,5,3,4,4,4,2,4,2,3,4,4,2,3,4,4,1,3,4,3,3,4,2,4,3,4,3,4,6,6,7,6,4,4,3,4,3,2,2,2,3,3,2,2,3,2,2,3,2,2,2,2,1,3,2,2,1,28.00,36.00,18.00,31.00,13.00,15.00,18.00,8.75,2.00,8.00,7.00
3,Shanxi,0,4,0,3,0,2,2,1,8,1,2,2,14,4,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,5,4,4,6,5,5,4,4,4,5,2,2,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,1,3,3,30.00,30.00,21.00,27.00,11.00,11.00,11.00,3.25,1.00,8.00,9.00
3,Jiangxi,0,1,1,4,0,2,4,2,3,1,4,3,13,3,5,5,4,5,5,4,4,3,2,3,2,2,1,4,3,2,3,2,3,2,4,3,2,3,2,2,4,2,2,5,5,5,4,3,2,4,3,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33.00,21.00,14.00,25.00,7.00,8.00,8.00,2.75,2.00,5.00,7.00
4,Guangdong,0,4,1,4,1,4,3,8,8,2,3,8,29,5,5,5,5,5,5,4,3,3,2,3,2,2,1,2,4,1,3,2,4,2,3,3,2,2,2,4,5,3,2,6,6,6,6,4,3,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,1,1,2,1,1,1,31.00,19.00,17.00,30.00,11.00,11.00,15.00,5.25,8.00,7.00,8.00
5,Guangdong,0,3,1,5,0,4,2,1,1,1,1,1,5,3,4,4,1,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,4,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,31.00,29.00,15.00,23.00,14.00,14.00,13.00,1.00,1.00,6.00,6.00
3,Guangdong,0,4,1,4,1,2,3,1,5,4,5,5,20,4,3,4,3,3,3,3,2,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4,4,3,4,4,5,4,4,3,4,4,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,22.00,20.00,17.00,22.00,11.00,11.00,13.00,4.75,1.00,7.00,8.00
4,Guangdong,0,4,1,5,1,2,2,1,2,1,1,1,6,3,5,3,4,3,3,3,3,4,3,4,2,3,2,4,3,2,4,1,3,4,3,4,2,3,2,4,4,4,4,6,6,6,6,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,35.00,24.00,19.00,29.00,8.00,8.00,11.00,1.25,1.00,8.00,8.00
2,Guangdong,0,3,1,4,0,3,4,6,4,4,5,4,23,4,3,3,3,3,3,3,3,2,4,2,2,3,3,2,2,3,2,3,2,2,2,2,3,3,2,3,4,4,4,4,5,5,5,4,4,4,4,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,1,2,1,2,1,22.00,28.00,18.00,24.00,12.00,10.00,13.00,4.25,6.00,8.00,8.00
4,Guangdong,0,3,1,4,1,4,4,3,4,1,2,0,10,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,6,6,6,6,3,4,5,4,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,30.00,30.00,19.00,30.00,7.00,7.00,9.00,1.75,3.00,7.00,9.00
6,Shanxi,0,4,1,5,1,4,2,3,2,2,2,2,11,4,4,3,4,4,3,4,2,3,4,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,4,5,2,6,6,5,6,4,4,4,4,2,2,2,1,2,1,1,2,2,2,1,4,3,3,2,2,1,2,1,1,2,25.00,23.00,17.00,25.00,14.00,10.00,15.00,2.00,3.00,8.00,8.00
4,Jiangxi,0,3,1,4,1,4,2,2,5,1,3,5,16,5,4,4,4,4,4,4,4,3,3,3,3,3,2,3,4,3,4,1,4,3,3,3,2,3,2,2,4,4,4,2,6,2,6,4,4,5,5,2,2,1,2,3,2,1,2,3,1,2,2,2,2,2,2,1,2,2,2,2,34.00,26.00,18.00,23.00,12.00,14.00,14.00,3.50,2.00,8.00,10.00
4,Guangdong,0,2,1,3,1,2,4,4,5,1,1,4,15,3,2,2,2,2,2,1,3,2,2,2,1,2,3,2,2,2,2,1,2,2,1,1,1,1,2,4,2,2,2,4,4,4,4,4,4,4,2,2,2,1,2,3,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,16.00,19.00,13.00,20.00,15.00,16.00,14.00,2.75,4.00,8.00,6.00
3,Guangdong,0,3,1,4,1,2,4,2,2,2,2,2,10,4,4,4,4,4,4,4,4,3,2,3,2,2,2,4,4,3,3,3,3,3,4,3,2,4,2,3,4,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,35.00,25.00,13.00,17.00,14.00,13.00,14.00,2.00,2.00,6.00,6.00
5,Henan,0,3,1,5,0,2,2,2,5,1,3,1,12,2,4,4,5,5,3,2,2,4,2,4,2,2,4,4,4,2,4,2,5,2,5,5,1,4,2,3,3,1,1,5,5,5,4,1,1,4,4,1,1,1,4,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,41.00,21.00,10.00,24.00,8.00,13.00,9.00,2.50,2.00,2.00,8.00
4,Guangdong,0,2,1,1,1,2,2,12,12,11,12,12,59,5,5,4,4,3,3,3,2,3,2,2,2,3,2,3,1,4,4,4,2,1,3,3,1,3,3,4,5,5,5,3,4,5,4,4,4,3,2,2,3,2,2,1,3,1,2,2,1,2,2,2,2,2,1,1,2,1,1,1,27.00,24.00,24.00,20.00,9.00,12.00,15.00,11.75,12.00,8.00,5.00
3,Gansu,0,4,1,5,0,2,3,7,5,2,2,2,18,4,4,3,3,3,3,3,1,3,1,3,1,2,1,3,3,1,2,1,3,2,3,3,1,4,1,1,5,5,2,7,7,7,7,1,3,5,3,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,30.00,12.00,17.00,35.00,7.00,8.00,8.00,2.75,7.00,4.00,8.00
3,Beijing,0,4,1,3,1,4,2,12,12,0,10,12,46,4,5,5,5,3,2,2,4,3,3,3,1,3,1,2,2,5,4,1,2,4,3,4,3,3,2,4,2,2,3,5,6,5,5,3,4,2,4,3,2,2,2,1,3,1,2,3,2,2,2,2,3,3,2,2,4,2,2,2,28.00,27.00,15.00,27.00,13.00,15.00,19.00,8.50,12.00,7.00,6.00
11,Guangdong,0,5,1,4,0,2,2,4,2,1,1,0,8,3,4,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,1,2,1,2,4,1,3,6,6,6,6,1,1,3,3,1,2,2,1,4,1,1,2,4,2,1,1,2,2,1,2,1,2,1,1,2,27.00,26.00,12.00,27.00,15.00,11.00,10.00,1.00,4.00,2.00,6.00
5,Shanxi,0,3,1,4,0,1,4,6,5,5,5,4,25,4,4,4,3,3,3,2,3,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,5,4,5,5,3,4,4,2,2,1,2,1,3,1,1,2,2,3,2,2,2,1,1,2,1,2,2,1,2,19.00,22.00,15.00,24.00,15.00,9.00,12.00,4.75,6.00,7.00,6.00
4,Shanghai,0,4,1,5,1,4,2,3,8,3,4,4,22,4,4,4,4,4,4,4,3,3,3,3,1,3,2,3,2,3,4,2,3,3,3,3,3,3,3,2,5,2,2,6,6,6,5,4,4,5,4,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,31.00,26.00,14.00,29.00,11.00,12.00,14.00,4.75,3.00,8.00,9.00
4,Jiangxi,0,4,1,5,1,3,2,0,2,0,2,0,4,5,4,5,5,4,3,3,4,3,4,3,3,4,3,1,1,3,3,1,3,4,3,3,4,3,5,4,5,5,4,6,4,5,4,5,5,5,5,4,2,3,1,3,2,1,3,2,2,2,3,3,2,2,2,1,2,1,2,2,26.00,35.00,22.00,25.00,16.00,11.00,18.00,1.00,0.00,10.00,10.00
3,Jiangsu,0,4,1,5,1,4,4,2,1,1,3,4,11,4,3,4,4,3,4,4,3,3,4,3,2,4,2,3,2,3,4,4,4,5,3,2,3,2,4,4,3,2,4,5,3,5,6,4,4,4,4,2,1,1,1,3,1,1,1,2,1,2,2,2,2,2,1,1,1,2,1,1,30.00,34.00,17.00,25.00,10.00,10.00,11.00,2.25,2.00,8.00,8.00
3,Neimenggu,0,3,1,4,1,4,5,3,12,11,4,6,36,5,5,5,5,5,5,4,2,4,2,4,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,7,4,6,6,1,1,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.00,12.00,9.00,27.00,7.00,7.00,7.00,8.25,3.00,2.00,8.00
5,Guangdong,0,3,1,5,1,4,4,0,1,1,1,1,4,3,5,4,4,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30.00,29.00,12.00,14.00,14.00,15.00,14.00,1.00,0.00,4.00,6.00
3,Henan,0,2,1,4,1,4,2,1,6,1,1,0,9,4,3,3,3,3,3,4,3,3,3,3,1,1,1,4,2,2,1,1,1,1,4,4,1,3,1,1,1,1,1,7,7,7,7,1,3,5,5,1,4,1,1,2,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,1,29.00,15.00,5.00,35.00,8.00,11.00,11.00,2.00,1.00,4.00,10.00
5,Guangdong,0,2,1,5,1,3,4,1,1,1,1,0,4,4,4,3,4,3,4,3,4,4,2,3,2,2,2,3,3,2,2,2,3,2,3,3,2,3,2,3,4,4,3,6,5,6,6,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.00,22.00,16.00,28.00,7.00,7.00,7.00,0.75,1.00,8.00,8.00
3,Tianjin,0,3,1,5,0,4,4,0,1,1,1,1,4,4,5,4,4,5,5,4,3,4,2,4,3,2,1,5,4,3,4,2,5,3,5,5,2,4,2,2,3,4,3,4,5,5,5,3,3,5,5,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,3,1,2,1,2,1,44.00,23.00,14.00,22.00,12.00,10.00,14.00,1.00,0.00,6.00,10.00
4,Neimenggu,0,3,1,5,0,2,3,1,1,1,1,1,5,4,4,3,2,4,3,2,3,2,2,2,1,2,1,2,3,2,3,2,3,2,3,3,2,2,2,2,2,2,2,6,6,6,6,2,2,4,4,1,2,2,1,1,1,1,2,2,1,1,1,2,2,1,2,1,2,1,1,1,25.00,19.00,10.00,30.00,10.00,9.00,10.00,1.00,1.00,4.00,8.00
3,Guangdong,0,2,1,4,1,3,3,3,2,2,1,0,8,2,3,5,4,4,3,3,4,3,4,3,3,4,2,3,4,4,4,1,4,4,4,4,2,3,4,4,3,4,4,5,5,4,6,5,4,5,4,1,2,2,2,2,2,2,3,1,1,2,3,2,3,2,2,1,2,2,1,1,35.00,32.00,17.00,26.00,11.00,12.00,16.00,1.25,3.00,9.00,9.00
6,Hebei,0,3,1,4,1,4,4,4,4,2,5,2,17,2,2,3,4,3,3,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,4,2,1,2,1,4,4,4,2,5,5,5,5,3,2,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,1,2,2,2,1,21.00,13.00,16.00,25.00,12.00,13.00,15.00,3.25,4.00,5.00,7.00
5,Henan,0,5,1,5,0,4,2,5,10,10,7,8,40,5,5,5,5,5,5,1,5,5,5,5,5,5,1,5,2,5,5,5,5,5,5,2,5,5,3,4,5,5,5,7,7,7,7,5,5,5,5,2,4,3,2,1,3,2,1,4,4,4,4,4,2,3,2,1,1,3,2,1,40.00,44.00,20.00,29.00,16.00,20.00,17.00,8.75,5.00,10.00,10.00
3,Beijing,0,3,1,3,0,1,4,2,3,0,2,0,7,3,4,3,3,3,2,4,2,3,2,4,1,1,1,3,2,1,3,1,3,2,4,4,1,4,1,1,1,1,1,3,5,3,5,2,2,3,5,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,34.00,13.00,6.00,21.00,11.00,7.00,9.00,1.25,2.00,4.00,8.00
2,Henan,0,5,0,3,1,1,3,0,0,0,1,1,2,2,5,3,4,3,3,2,2,3,2,3,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,5,5,3,3,7,6,6,4,5,4,5,5,1,2,1,2,1,1,1,2,2,2,1,2,2,3,1,2,1,3,1,1,1,28.00,24.00,18.00,30.00,10.00,10.00,13.00,0.50,0.00,9.00,10.00
3,Tianjin,0,2,1,5,1,4,3,3,9,8,5,0,25,4,4,4,4,4,4,3,2,3,2,3,1,2,1,3,3,1,2,1,3,2,3,3,2,3,2,2,4,1,2,6,6,6,6,2,3,5,4,1,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,29.00,16.00,11.00,31.00,8.00,10.00,8.00,5.50,3.00,5.00,9.00
5,Gansu,0,4,1,4,1,4,2,0,12,11,4,12,39,4,3,5,4,3,5,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,3,3,1,1,1,1,5,1,1,7,7,7,7,2,2,5,2,2,2,2,1,4,1,1,4,1,1,1,1,1,3,1,2,1,1,1,1,1,16.00,12.00,9.00,29.00,12.00,8.00,13.00,9.75,0.00,4.00,7.00
4,Jiangxi,0,4,1,3,0,4,4,8,8,6,6,6,34,5,5,4,2,4,4,1,4,1,4,2,3,4,3,2,3,3,3,1,3,3,3,4,2,2,2,3,2,2,2,5,6,4,4,2,2,5,5,1,3,3,3,2,2,3,3,3,2,3,2,2,2,2,2,3,3,3,3,3,24.00,29.00,13.00,26.00,17.00,20.00,16.00,6.50,8.00,4.00,10.00
3,Hebei,0,3,1,4,0,2,4,1,1,1,1,1,5,5,3,5,3,3,3,3,3,2,3,2,1,2,1,2,3,2,2,1,2,2,3,3,3,2,2,3,5,3,2,4,5,4,7,3,4,5,4,1,2,2,1,4,2,1,2,3,2,2,2,2,2,2,2,2,3,2,2,3,24.00,20.00,16.00,24.00,17.00,13.00,14.00,1.00,1.00,7.00,9.00
3,Shandong,0,1,1,5,1,4,5,1,1,1,1,1,5,4,4,5,4,4,4,4,1,4,1,3,1,1,1,5,5,1,4,1,5,1,5,5,1,5,1,1,4,1,1,7,7,7,5,1,1,5,5,1,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,45.00,10.00,8.00,33.00,8.00,7.00,9.00,1.00,1.00,2.00,10.00
5,Guangdong,0,4,1,5,0,4,2,1,2,2,1,3,9,5,5,3,4,5,5,4,2,3,2,3,1,1,2,2,2,2,2,3,2,3,3,2,1,2,1,2,5,3,1,7,6,6,6,3,2,4,5,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,25.00,18.00,16.00,32.00,13.00,12.00,14.00,2.00,1.00,5.00,9.00
3,Hebei,0,4,1,4,0,1,1,2,2,0,1,2,7,4,4,3,3,2,2,1,3,3,3,1,2,3,2,1,1,2,2,2,2,3,1,3,2,2,3,1,4,2,4,6,5,6,2,2,4,4,4,3,2,1,1,3,2,1,2,3,1,2,2,2,1,1,2,1,3,1,1,1,17.00,25.00,15.00,24.00,11.00,10.00,15.00,1.25,2.00,6.00,8.00
2,Zhejiang,0,2,1,3,1,2,5,0,2,1,1,1,5,3,3,1,4,2,4,3,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,4,3,1,7,7,7,6,1,2,5,1,1,2,1,1,3,2,1,2,2,2,1,1,4,2,1,2,4,1,2,1,1,15.00,11.00,10.00,34.00,17.00,10.00,10.00,1.25,0.00,3.00,6.00
5,Guangdong,0,3,1,5,1,2,3,6,2,1,1,2,12,3,4,3,3,3,4,3,1,5,1,4,1,2,2,4,3,2,3,2,3,2,4,4,2,4,1,2,3,2,2,6,5,6,6,3,2,3,4,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,2,2,1,1,37.00,16.00,12.00,29.00,8.00,9.00,12.00,1.50,6.00,5.00,7.00
4,Henan,0,3,1,5,1,4,2,12,12,3,8,3,38,4,4,3,4,2,4,4,3,3,3,3,2,3,1,2,2,2,2,1,3,3,4,3,2,3,2,2,5,2,2,6,5,7,6,4,4,5,5,1,2,1,2,1,1,1,2,2,1,2,2,1,1,2,1,1,2,1,1,1,29.00,22.00,15.00,31.00,7.00,11.00,11.00,6.50,12.00,8.00,10.00
6,Jiangsu,0,3,1,4,1,4,4,5,7,3,3,3,21,5,5,5,3,4,5,5,5,3,5,2,2,3,1,3,5,3,3,1,5,4,3,2,4,2,2,2,2,2,4,2,6,6,6,4,4,5,5,4,4,2,2,4,4,2,3,4,3,3,4,3,3,3,2,1,2,2,2,1,33.00,30.00,13.00,26.00,16.00,19.00,23.00,4.00,5.00,8.00,10.00
4,Jiangxi,0,4,1,4,0,4,3,0,1,1,1,3,6,4,4,3,3,3,4,3,2,3,2,3,2,2,1,3,2,3,4,2,3,2,4,3,1,3,2,2,4,4,2,6,5,5,5,2,2,5,5,1,2,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,31.00,19.00,16.00,24.00,7.00,8.00,12.00,1.50,0.00,4.00,10.00
